,iid_target,iid_neighbors
25682,43968,42354
25683,43968,48033
25684,36392,36391
25685,44056,37063
25686,14909,41139
25687,47549,47548
25688,34164,47648
25689,34164,1820
25690,34164,47646
25691,30105,50960
25692,48150,41642
25693,48150,23538
25694,41642,50539
25695,46447,16816
25696,42788,42483
25697,42788,31383
25698,41012,51883
25699,41012,48152
25700,33156,18556
25701,33156,1834
25702,47180,41013
25703,47180,38144
25704,52072,32555
25705,38131,1828
25706,47645,47259
25707,38597,17211
25708,36362,51082
25709,41013,38144
25710,41013,33532
25711,38142,38143
25712,52820,47181
25713,52820,41014
25714,30110,48789
25715,52737,16798
25716,52737,45597
25717,52737,51293
25718,49748,47240
25719,1785,1768
25720,47655,34169
25721,47655,34168
25722,17001,17002
25723,47648,47654
25724,47648,1820
25725,47648,47646
25726,47648,47644
25727,47648,1826
25728,49515,47240
25729,49515,37234
25730,42401,30393
25731,18563,36998
25732,18563,36598
25733,18563,36356
25734,18563,1830
25735,18563,1829
25736,18563,1833
25737,18563,13644
25738,51883,48152
25739,39307,39308
25740,47172,35305
25741,47172,30389
25742,47172,32842
25743,47172,32840
25744,47172,1751
25745,47172,38122
25746,47634,52137
25747,35305,32842
25748,35305,32840
25749,35305,1751
25750,35305,38122
25751,2358,36528
25752,47628,39657
25753,38364,50322
25754,402,34929
25755,39989,32878
25756,36239,36355
25757,47240,37234
25758,30131,47759
25759,52552,36241
25760,36998,36356
25761,36998,1830
25762,36998,44431
25763,36998,1829
25764,36998,13644
25765,36355,862
25766,30144,39119
25767,30136,46834
25768,47663,37234
25769,13161,33054
25770,13161,47546
25771,1725,32526
25772,1725,33685
25773,29256,11751
25774,30187,2613
25775,30187,48430
25776,30188,2647
25777,17823,31995
25778,43637,48659
25779,43637,36289
25780,43637,36290
25781,43637,47005
25782,43637,37177
25783,30207,35832
25784,30165,31278
25785,30165,38363
25786,51898,31111
25787,30212,49737
25788,30154,44084
25789,31878,30758
25790,31878,31880
25791,30148,41833
25792,30148,48555
25793,50861,30457
25794,14892,31458
25795,30737,15722
25796,34162,47644
25797,1820,47646
25798,1828,32848
25799,30159,50451
25800,45808,1842
25801,45808,1831
25802,45808,47177
25803,30201,37790
25804,30152,46846
25805,30152,36993
25806,49349,38318
25807,49349,38321
25808,49349,38319
25809,49349,16481
25810,49349,49052
25811,37142,32653
25812,45906,36671
25813,51351,15042
25814,30150,36975
25815,44359,36268
25816,13730,33568
25817,13730,2038
25818,13730,13734
25819,13854,42822
25820,33575,33570
25821,46651,43076
25822,46651,38154
25823,49526,47184
25824,735,37285
25825,735,37287
25826,735,37284
25827,735,42412
25828,49753,733
25829,732,37283
25830,733,30406
25831,49517,49518
25832,49517,48911
25833,725,724
25834,725,36453
25835,724,36453
25836,47241,49304
25837,49518,48911
25838,13535,31101
25839,13535,41620
25840,53057,34658
25841,16088,47442
25842,47994,30427
25843,1239,50114
25844,17190,46940
25845,17190,46939
25846,17190,46938
25847,17190,17187
25848,43734,39411
25849,51420,39225
25850,51420,50053
25851,40447,17120
25852,40447,52802
25853,34106,32221
25854,2342,39700
25855,40035,32604
25856,19382,34841
25857,45660,43685
25858,49742,1746
25859,42488,49503
25860,52840,38023
25861,30253,44283
25862,30252,47143
25863,13072,34328
25864,13072,51002
25865,13072,39498
25866,10816,33602
25867,153,45138
25868,153,45139
25869,153,51629
25870,789,43634
25871,52289,30774
25872,30274,32512
25873,48950,2393
25874,48950,48114
25875,48950,46331
25876,48950,47855
25877,38539,51513
25878,38539,49713
25879,38539,44715
25880,38539,35355
25881,38539,17816
25882,38539,50436
25883,38539,45555
25884,38539,43553
25885,38539,42759
25886,38539,46798
25887,38539,13105
25888,38539,44906
25889,38539,39763
25890,38539,3933
25891,38539,41475
25892,38539,41474
25893,38539,13110
25894,38539,51341
25895,38539,52989
25896,38539,17819
25897,30288,30289
25898,30301,37918
25899,2098,48045
25900,46465,35905
25901,38895,31386
25902,33473,33213
25903,33473,2909
25904,33473,15671
25905,30303,48833
25906,33316,3298
25907,30307,12892
25908,17120,52802
25909,31095,38357
25910,30337,38431
25911,34270,33654
25912,34270,34271
25913,34270,34296
25914,34270,34849
25915,34270,46977
25916,30482,2618
25917,30482,2716
25918,30379,50419
25919,30386,33976
25920,30386,43652
25921,30434,33180
25922,30542,30541
25923,30367,46318
25924,30432,45515
25925,30391,35963
25926,30391,51183
25927,30396,1893
25928,30502,30896
25929,30502,28401
25930,30502,46762
25931,30397,1900
25932,30418,36800
25933,30418,50866
25934,30418,42337
25935,1615,31967
25936,1615,1614
25937,30483,1306
25938,30483,1317
25939,30483,1315
25940,30483,31590
25941,30483,31580
25942,30483,1314
25943,30493,48659
25944,30493,36289
25945,30493,36290
25946,30493,31694
25947,30484,35784
25948,30467,28387
25949,1306,1317
25950,1306,1315
25951,1306,31590
25952,1306,31580
25953,1306,1314
25954,1306,1311
25955,30486,34253
25956,30486,34257
25957,30486,2666
25958,30486,2650
25959,30486,2667
25960,30486,8841
25961,30486,8840
25962,30486,2727
25963,30486,2686
25964,30486,2747
25965,30398,36030
25966,30398,40995
25967,30443,49529
25968,30359,46240
25969,30463,15173
25970,30400,30801
25971,30403,30404
25972,30403,33916
25973,30403,27776
25974,30404,33916
25975,30404,27776
25976,30478,36930
25977,30478,52791
25978,30478,52764
25979,13527,32574
25980,30342,39343
25981,30357,1645
25982,30540,52312
25983,13065,42748
25984,30530,43514
25985,30530,48740
25986,30530,16591
25987,30530,809
25988,30530,43432
25989,30530,43460
25990,30344,30345
25991,13845,36789
25992,30438,1719
25993,30438,14558
25994,30433,52597
25995,30528,135
25996,30528,43664
25997,14560,39125
25998,30442,14553
25999,22277,23564
26000,30376,30368
26001,37510,33068
26002,37510,33069
26003,39623,15017
26004,12977,42810
26005,32688,39783
26006,46201,37890
26007,46201,52217
26008,39809,7689
26009,30551,43074
26010,42997,42998
26011,2256,2251
26012,35530,30928
26013,49521,2007
26014,37860,37037
26015,37860,39310
26016,30579,39025
26017,2507,2510
26018,2507,43291
26019,46976,38425
26020,1336,36027
26021,30598,51066
26022,13970,32168
26023,13970,32449
26024,13970,35211
26025,13970,41859
26026,13970,51131
26027,30656,38697
26028,44001,34733
26029,14475,1044
26030,30693,36776
26031,30685,33694
26032,30690,15466
26033,13419,38988
26034,30680,45644
26035,30702,40352
26036,17471,52973
26037,32887,31690
26038,32887,31726
26039,32887,52566
26040,32887,35430
26041,32887,31630
26042,32887,31631
26043,31690,31712
26044,31690,31726
26045,31690,52566
26046,31690,35430
26047,31690,31630
26048,31690,31631
26049,49426,31435
26050,37705,32940
26051,37705,33059
26052,37705,39615
26053,37705,38058
26054,37705,39603
26055,37705,39618
26056,37705,39601
26057,37705,39617
26058,37705,35954
26059,37705,46574
26060,37705,36249
26061,37705,39616
26062,37705,36803
26063,37705,39609
26064,37705,39602
26065,39634,15015
26066,39634,33118
26067,39634,39635
26068,39634,37568
26069,39634,39640
26070,39634,39047
26071,39634,35954
26072,39634,37567
26073,39634,38239
26074,39634,39626
26075,39634,39627
26076,39634,39630
26077,39634,51989
26078,31487,33115
26079,31487,39597
26080,30747,34302
26081,30727,51151
26082,30724,30726
26083,30758,31880
26084,30754,16203
26085,30746,34009
26086,30746,31734
26087,30746,45550
26088,30746,2917
26089,30746,31736
26090,30746,31733
26091,30739,31720
26092,30739,31790
26093,30739,31719
26094,30738,31630
26095,30741,31674
26096,30734,15722
26097,30734,31724
26098,30734,43345
26099,14335,31333
26100,37285,37287
26101,37285,37284
26102,37285,42412
26103,49005,49351
26104,49005,37417
26105,49005,37413
26106,49005,37425
26107,49351,37417
26108,49351,37413
26109,49351,37425
26110,37417,37413
26111,37417,37425
26112,37413,37425
26113,8827,8826
26114,8827,8824
26115,8827,8829
26116,8827,2652
26117,8827,2651
26118,8827,2705
26119,33910,35280
26120,21937,30888
26121,21937,34550
26122,21937,31572
26123,21937,14367
26124,21937,2252
26125,21937,14366
26126,21937,31604
26127,30884,30883
26128,30884,52239
26129,30884,2681
26130,30883,280
26131,30883,2681
26132,30883,47975
26133,30817,40438
26134,30817,41038
26135,30817,870
26136,30817,41037
26137,30817,41036
26138,30817,49832
26139,31319,48183
26140,49895,46853
26141,30896,28401
26142,30896,46762
26143,30887,46907
26144,40058,33946
26145,30888,34550
26146,30888,31572
26147,30888,14367
26148,30888,2252
26149,30888,14366
26150,30888,31604
26151,1323,47859
26152,30885,34253
26153,30885,8826
26154,30885,2651
26155,30885,2667
26156,30885,2686
26157,30885,45802
26158,30885,2705
26159,49584,13496
26160,49584,43180
26161,49584,49585
26162,30841,32064
26163,30790,46993
26164,30925,50533
26165,30811,30806
26166,30811,30803
26167,30806,30803
26168,30820,2037
26169,32269,36039
26170,30833,30831
26171,30833,33559
26172,30833,33561
26173,30833,33560
26174,30833,13720
26175,30833,33558
26176,30831,33559
26177,30831,33561
26178,30831,33560
26179,30831,13720
26180,30831,33558
26181,30931,34672
26182,30821,49755
26183,29,39087
26184,52460,33264
26185,12935,3089
26186,30840,36207
26187,30904,32286
26188,30868,14867
26189,30868,14870
26190,40242,49130
26191,40242,49559
26192,40242,46759
26193,40242,48679
26194,40242,42928
26195,30772,38862
26196,30914,35201
26197,16210,35695
26198,30786,32361
26199,30786,13594
26200,30786,13616
26201,30786,13603
26202,30786,13606
26203,30936,51926
26204,30936,16855
26205,30936,39542
26206,30863,48253
26207,38092,13052
26208,38092,43593
26209,38092,355
26210,38092,38422
26211,38092,47063
26212,38092,52069
26213,15312,32644
26214,36942,17426
26215,43902,38858
26216,36800,50866
26217,33190,15100
26218,36844,51012
26219,45385,42022
26220,1965,50512
26221,1965,35186
26222,1965,40173
26223,1965,31157
26224,1965,31145
26225,1965,52722
26226,35659,39266
26227,31859,46644
26228,40465,44585
26229,40465,42077
26230,34730,47576
26231,39927,38393
26232,35726,45471
26233,46971,3199
26234,15134,40529
26235,32834,38279
26236,31213,36324
26237,31213,43956
26238,42318,12727
26239,17434,33810
26240,39942,47301
26241,39942,41801
26242,42378,39130
26243,33165,42872
26244,32912,52548
26245,32912,15185
26246,32912,37146
26247,32912,40098
26248,32912,50633
26249,38904,45648
26250,266,1633
26251,266,48063
26252,266,1634
26253,1533,32130
26254,36058,45656
26255,858,42290
26256,43022,33280
26257,19449,33015
26258,19449,49900
26259,19449,50825
26260,19449,19450
26261,42248,44220
26262,42248,48202
26263,53037,16884
26264,45903,46101
26265,38872,38873
26266,47127,13945
26267,13052,43593
26268,13052,355
26269,13052,38422
26270,13052,47063
26271,13052,52069
26272,1633,1634
26273,31969,51206
26274,31969,2941
26275,31969,2935
26276,31969,46683
26277,31969,2194
26278,31969,2940
26279,38736,33722
26280,1888,48042
26281,16121,42886
26282,36447,36448
26283,31978,50661
26284,13053,32911
26285,13053,15190
26286,31987,36226
26287,31987,36225
26288,39225,50053
26289,31991,41802
26290,32008,14070
26291,31999,46745
26292,15015,33118
26293,15015,39635
26294,15015,37568
26295,15015,39640
26296,15015,39047
26297,15015,35954
26298,15015,37567
26299,15015,38239
26300,15015,39626
26301,15015,39627
26302,15015,39630
26303,15015,51989
26304,52548,15185
26305,52548,37146
26306,52548,40098
26307,52548,50633
26308,16059,43392
26309,32033,52516
26310,32033,50802
26311,32033,43159
26312,32033,41227
26313,32033,37885
26314,32033,41226
26315,32033,49972
26316,32033,50803
26317,32033,44703
26318,32033,45673
26319,32033,42604
26320,32013,52018
26321,32014,36449
26322,32065,42304
26323,32062,32671
26324,32057,11889
26325,50152,31941
26326,50152,17780
26327,50152,47134
26328,14975,12268
26329,39537,32333
26330,16113,809
26331,16113,41336
26332,16396,36794
26333,44161,44531
26334,32090,32701
26335,32090,34843
26336,32091,47097
26337,32082,39690
26338,32083,36012
26339,32084,14150
26340,32071,35379
26341,33152,14782
26342,32075,49674
26343,40502,46913
26344,40502,53019
26345,52007,32374
26346,34067,42642
26347,13339,35829
26348,31555,2602
26349,31555,11897
26350,34650,34651
26351,32157,37021
26352,32157,38692
26353,32157,43603
26354,32157,51717
26355,1973,48918
26356,1973,37268
26357,1973,27775
26358,41530,41848
26359,35852,46648
26360,47316,16915
26361,33916,27776
26362,38148,33538
26363,52488,41069
26364,15627,22278
26365,14424,45610
26366,33606,33170
26367,33606,45960
26368,33606,33865
26369,33606,42987
26370,33606,36464
26371,33606,45943
26372,37240,21575
26373,37240,33551
26374,37240,33552
26375,37240,35512
26376,13741,41072
26377,2076,2075
26378,49287,1935
26379,15603,15602
26380,38141,1949
26381,28610,3251
26382,36459,36378
26383,46039,46040
26384,32190,32192
26385,32190,14329
26386,36643,36645
26387,49212,33579
26388,49212,40214
26389,49212,44843
26390,33559,33561
26391,33559,33560
26392,33559,13720
26393,33559,33558
26394,33561,33560
26395,33561,13720
26396,33561,33558
26397,33537,1975
26398,33560,13720
26399,33560,33558
26400,41032,41030
26401,32188,44219
26402,40549,37325
26403,40549,40548
26404,40549,50544
26405,35223,33408
26406,32257,35077
26407,48321,2067
26408,34766,41086
26409,34766,48054
26410,37859,26280
26411,37859,23542
26412,48920,41034
26413,37252,37008
26414,37252,48910
26415,37310,37309
26416,37043,37866
26417,37005,37828
26418,37005,13660
26419,37005,37004
26420,38138,13661
26421,12562,1584
26422,12562,1654
26423,12562,1606
26424,12562,51476
26425,41081,37349
26426,52242,51886
26427,52242,50544
26428,40446,49353
26429,40287,1873
26430,40287,40286
26431,32250,46532
26432,37317,41067
26433,37317,39310
26434,32186,45446
26435,33414,33413
26436,13308,48580
26437,32168,32449
26438,32168,36465
26439,32168,35211
26440,32168,41859
26441,32168,51131
26442,32276,46199
26443,3156,3157
26444,1052,39941
26445,32227,19441
26446,31430,49221
26447,32182,34508
26448,51961,38612
26449,51961,40767
26450,51961,44249
26451,15082,46073
26452,41359,31241
26453,41359,31242
26454,41359,31493
26455,38067,38068
26456,38067,38069
26457,15995,34112
26458,32359,32358
26459,32361,13594
26460,32361,13616
26461,32361,13603
26462,32361,13606
26463,31827,31829
26464,31827,31828
26465,32381,32424
26466,14447,31955
26467,34985,41908
26468,32406,42925
26469,14867,49217
26470,14867,14870
26471,15351,35694
26472,48292,49600
26473,48292,44902
26474,32427,16256
26475,41416,41415
26476,42348,42350
26477,42348,50333
26478,32435,38347
26479,30967,12884
26480,971,34492
26481,32449,35211
26482,32449,41647
26483,32449,41859
26484,32449,51131
26485,52752,40570
26486,33054,47546
26487,32780,14723
26488,47216,38350
26489,23393,32493
26490,32802,47509
26491,1456,43866
26492,32793,46847
26493,32793,45600
26494,37051,27827
26495,37051,41083
26496,27827,41083
26497,32814,34483
26498,38032,37052
26499,37345,37346
26500,39413,51900
26501,39413,34865
26502,39413,48239
26503,39413,43232
26504,39413,49199
26505,39413,48943
26506,39413,42781
26507,34085,33257
26508,34085,37963
26509,34085,11883
26510,34085,31153
26511,34085,31157
26512,34085,42407
26513,34085,50587
26514,34085,41027
26515,36053,51035
26516,31149,52916
26517,45534,46960
26518,40202,43068
26519,40202,49780
26520,48265,46518
26521,48265,44841
26522,32819,49563
26523,48873,47576
26524,32664,43573
26525,31195,31205
26526,31195,31202
26527,32845,34160
26528,32845,1767
26529,32842,32840
26530,32842,1751
26531,32842,38122
26532,32840,33498
26533,32840,1751
26534,32840,38122
26535,18557,48148
26536,32873,36388
26537,32873,38244
26538,32873,50775
26539,32873,50777
26540,32871,32870
26541,32867,47193
26542,3111,46958
26543,3111,51548
26544,32852,37863
26545,45923,47767
26546,33776,17238
26547,37590,37592
26548,1477,12884
26549,37730,47475
26550,37730,44333
26551,51206,33979
26552,51206,2941
26553,51206,2935
26554,51206,2191
26555,51206,2198
26556,51206,2194
26557,51206,2940
26558,3600,41338
26559,31585,1314
26560,31800,31799
26561,32886,37664
26562,31716,15617
26563,31716,11849
26564,31716,31727
26565,31716,31702
26566,31716,31723
26567,31582,38269
26568,50203,33696
26569,13486,43337
26570,36324,43956
26571,13898,37960
26572,31398,42919
26573,43514,43429
26574,43514,809
26575,43514,43432
26576,43514,43460
26577,43429,49658
26578,43429,35927
26579,43429,43432
26580,43429,16581
26581,43429,43282
26582,41195,41196
26583,50344,49755
26584,32905,50566
26585,32911,15190
26586,52948,36354
26587,32908,51118
26588,27765,40544
26589,27765,51185
26590,51098,52414
26591,51098,47247
26592,52516,50802
26593,52516,43159
26594,52516,41227
26595,52516,37885
26596,52516,37204
26597,52516,41226
26598,52516,49972
26599,52516,50803
26600,52516,42604
26601,44436,50229
26602,41413,46876
26603,50802,43159
26604,50802,41227
26605,50802,37885
26606,50802,48160
26607,50802,41226
26608,50802,49972
26609,50802,50803
26610,50802,44701
26611,50802,42604
26612,40258,42756
26613,38503,51568
26614,32922,43946
26615,49331,36860
26616,49331,46158
26617,32926,45715
26618,32926,50314
26619,32931,16842
26620,48739,42614
26621,42975,39795
26622,11730,47087
26623,34337,15100
26624,34337,34338
26625,34337,32534
26626,49754,35206
26627,49754,39795
26628,2001,35273
26629,2001,37600
26630,32936,31103
26631,32936,50442
26632,32936,44797
26633,32936,40912
26634,32936,48254
26635,32936,50722
26636,32940,33059
26637,32940,38058
26638,32940,39603
26639,32940,37565
26640,32940,39618
26641,32940,39640
26642,32940,39601
26643,32940,39617
26644,32940,46574
26645,32940,36249
26646,32940,39616
26647,32940,36803
26648,32940,39609
26649,32940,39602
26650,1719,42903
26651,32938,14164
26652,40339,46970
26653,37795,41357
26654,104,103
26655,51502,51818
26656,42336,50326
26657,32959,32958
26658,52214,38386
26659,52414,47247
26660,44104,35948
26661,44104,14863
26662,44104,48257
26663,44104,44103
26664,47247,40900
26665,14547,46720
26666,16436,50804
26667,48740,16591
26668,49150,40747
26669,49150,47116
26670,32964,49715
26671,32964,38542
26672,32964,43447
26673,32964,45568
26674,32964,43536
26675,32964,48731
26676,32964,49591
26677,32964,43867
26678,35215,36721
26679,39416,38183
26680,49880,17463
26681,34278,13852
26682,41187,48671
26683,41187,37624
26684,41187,40649
26685,41187,50789
26686,37850,37600
26687,37850,39304
26688,26278,37321
26689,40544,51185
26690,32988,34854
26691,43159,41227
26692,43159,37885
26693,43159,41226
26694,43159,49972
26695,43159,50803
26696,43159,42604
26697,48671,50789
26698,21575,46014
26699,37828,13660
26700,37828,37004
26701,1879,1878
26702,13660,37004
26703,41227,37885
26704,41227,41226
26705,41227,42605
26706,41227,49972
26707,41227,50803
26708,41227,42604
26709,48918,37268
26710,48918,27775
26711,21642,15508
26712,32989,44347
26713,37885,41226
26714,37885,49972
26715,37885,50803
26716,37885,42604
26717,37251,37250
26718,37251,36636
26719,37251,43073
26720,37250,36636
26721,37250,43073
26722,37008,48910
26723,48964,1805
26724,33003,49657
26725,37330,33588
26726,37873,47266
26727,33032,3061
26728,35088,40076
26729,33037,33040
26730,38612,40767
26731,38612,37912
26732,38612,38590
26733,38612,44249
26734,38612,42754
26735,33040,33041
26736,39574,49132
26737,39574,44558
26738,48635,37895
26739,48635,42899
26740,37946,49819
26741,9793,52195
26742,9793,40108
26743,9793,13187
26744,9793,34919
26745,9793,51169
26746,9793,45313
26747,9793,17830
26748,9793,45824
26749,9793,42668
26750,9793,17908
26751,9793,43926
26752,9793,13191
26753,9793,13190
26754,9793,45319
26755,33059,38058
26756,33059,39603
26757,33059,39618
26758,33059,39601
26759,33059,39617
26760,33059,46574
26761,33059,36249
26762,33059,39616
26763,33059,36803
26764,33059,39609
26765,33059,39602
26766,33073,38070
26767,33075,50307
26768,33068,33069
26769,33679,43550
26770,45096,17141
26771,15276,52366
26772,42229,50040
26773,33119,52584
26774,33119,37570
26775,33119,39116
26776,33119,39769
26777,33119,51031
26778,46609,34539
26779,33118,39635
26780,33118,37568
26781,33118,39640
26782,33118,39047
26783,33118,35954
26784,33118,37567
26785,33118,38239
26786,33118,39626
26787,33118,39627
26788,33118,39630
26789,33118,51989
26790,33115,34213
26791,33115,35579
26792,33115,38235
26793,33115,39597
26794,33083,49389
26795,33083,50712
26796,38145,50511
26797,42505,38803
26798,15543,42339
26799,34302,33654
26800,44377,35969
26801,51593,34349
26802,15617,11849
26803,15617,31727
26804,15617,31702
26805,15617,31723
26806,11849,31727
26807,11849,31702
26808,11849,31723
26809,42851,42905
26810,1091,40089
26811,33135,36234
26812,33134,47047
26813,36983,45342
26814,38086,40928
26815,44116,41337
26816,44116,13302
26817,37652,37655
26818,37652,37651
26819,37652,37653
26820,37652,37654
26821,37652,37657
26822,37652,37656
26823,37655,37651
26824,37655,37653
26825,37655,37654
26826,37655,37657
26827,37655,37656
26828,50487,30970
26829,50487,52753
26830,44479,43554
26831,15722,31724
26832,15722,43345
26833,2347,2349
26834,14803,51943
26835,14803,44455
26836,14803,14805
26837,16238,43281
26838,52003,16573
26839,52003,38845
26840,45503,2430
26841,33183,14593
26842,33149,25127
26843,35706,13564
26844,44718,46863
26845,3053,16475
26846,33176,45529
26847,43431,53002
26848,33175,42263
26849,35062,35063
26850,41607,15330
26851,32625,35413
26852,33213,2909
26853,33213,15671
26854,36042,36496
26855,33210,2839
26856,46779,31061
26857,35482,14805
26858,33204,52313
26859,39342,200
26860,33193,42346
26861,33184,38216
26862,33184,29775
26863,33184,31384
26864,31225,31208
26865,31225,31199
26866,36138,46832
26867,30970,52753
26868,33160,50542
26869,49899,49900
26870,14558,759
26871,33202,42275
26872,33179,46720
26873,33218,14118
26874,33170,45960
26875,33170,33865
26876,33170,42987
26877,33170,36464
26878,33170,45943
26879,33170,42986
26880,31529,51488
26881,33163,13705
26882,33148,32710
26883,33214,33751
26884,33245,52877
26885,33246,15986
26886,33252,14828
26887,31223,39002
26888,33257,37963
26889,33257,11883
26890,33257,31153
26891,33257,31157
26892,33257,42407
26893,33257,50587
26894,33257,41027
26895,31443,31444
26896,30965,30976
26897,30965,12880
26898,30965,1475
26899,30976,12880
26900,30976,1475
26901,38795,36052
26902,48570,44815
26903,33362,42593
26904,31568,46189
26905,33267,12961
26906,12773,46586
26907,33319,31530
26908,33304,42924
26909,33283,13703
26910,33283,42329
26911,33283,44997
26912,33274,45570
26913,36636,43073
26914,33284,38150
26915,33367,38846
26916,33367,16573
26917,33338,48360
26918,33978,33977
26919,48468,35501
26920,15044,48197
26921,50466,46704
26922,33341,51777
26923,34188,39160
26924,33370,33371
26925,48713,35232
26926,13214,36047
26927,13214,1627
26928,13209,1589
26929,13209,1631
26930,2645,15387
26931,34991,45838
26932,40936,40935
26933,15450,47947
26934,34864,34806
26935,33305,44168
26936,14815,35476
26937,14815,38413
26938,400,34571
26939,33285,48800
26940,33285,38178
26941,43670,41549
26942,43670,37467
26943,33308,36708
26944,31727,31702
26945,31727,31723
26946,31727,31730
26947,31698,34283
26948,31619,2810
26949,31619,38965
26950,49302,47901
26951,25687,41986
26952,45289,43814
26953,43290,44363
26954,36162,46910
26955,39635,34922
26956,39635,37568
26957,39635,39063
26958,39635,39640
26959,39635,39047
26960,39635,35954
26961,39635,37567
26962,39635,38239
26963,39635,39626
26964,39635,39627
26965,39635,39630
26966,39635,51989
26967,15528,15529
26968,15528,15515
26969,15528,35429
26970,15528,35431
26971,15528,31666
26972,15528,31667
26973,15528,15516
26974,15528,31783
26975,15528,31642
26976,15528,31665
26977,15528,31641
26978,15529,15515
26979,15529,35429
26980,15529,35431
26981,15529,31666
26982,15529,15516
26983,15529,31642
26984,15529,31665
26985,31702,31723
26986,33991,41663
26987,33991,37502
26988,33991,31650
26989,33991,31633
26990,33991,31622
26991,33991,15505
26992,36402,2854
26993,31712,52566
26994,31712,35430
26995,31712,31674
26996,31712,31731
26997,51205,16182
26998,51205,51500
26999,51205,37684
27000,31726,52566
27001,31726,35430
27002,31726,31630
27003,31726,31631
27004,52566,35430
27005,52566,31630
27006,52566,31631
27007,51680,15685
27008,33397,15252
27009,31205,31202
27010,31042,31049
27011,31042,37466
27012,5027,5037
27013,33399,2582
27014,33399,38712
27015,2582,38712
27016,33406,34823
27017,40872,41356
27018,33428,36952
27019,50733,36676
27020,50733,46032
27021,35977,15567
27022,33448,38329
27023,32642,16757
27024,46896,42530
27025,33447,48651
27026,37643,35927
27027,31111,51897
27028,31111,51036
27029,31111,31113
27030,31111,31112
27031,13375,47449
27032,45960,33865
27033,45960,42987
27034,45960,36464
27035,45960,45943
27036,38512,24952
27037,46159,41157
27038,41649,33609
27039,13086,5214
27040,49033,37469
27041,37963,11883
27042,37963,31153
27043,37963,31157
27044,37963,42407
27045,37963,50587
27046,37963,41027
27047,46202,39502
27048,15025,36857
27049,37227,40984
27050,41232,36037
27051,46661,40927
27052,24516,31311
27053,16286,36321
27054,16286,40986
27055,49342,46691
27056,49342,49347
27057,49342,37204
27058,49342,40758
27059,49342,41219
27060,49342,41224
27061,37445,37444
27062,37445,37443
27063,45739,42239
27064,40131,37228
27065,1081,35500
27066,2889,15672
27067,15672,15578
27068,2156,31750
27069,34962,36442
27070,33469,47225
27071,33469,47220
27072,33469,47221
27073,27122,21566
27074,27122,27120
27075,34698,45303
27076,34698,52993
27077,41549,37467
27078,34073,44554
27079,14818,2430
27080,33484,33836
27081,33484,31419
27082,49538,41212
27083,33515,33514
27084,33515,33517
27085,33514,33517
27086,33551,33552
27087,33551,35512
27088,33552,35512
27089,33530,33519
27090,33511,50540
27091,15584,36035
27092,33503,50005
27093,13720,33558
27094,33512,50540
27095,33569,36668
27096,38623,36055
27097,33596,44125
27098,33633,48160
27099,33633,48509
27100,33633,49347
27101,33633,37204
27102,33633,37203
27103,33633,44703
27104,33633,45673
27105,33633,43158
27106,33633,41219
27107,33633,41224
27108,33633,48938
27109,33633,40759
27110,33568,2038
27111,33513,50006
27112,33621,15069
27113,33621,50776
27114,33637,48533
27115,33637,16493
27116,33612,50767
27117,33612,13586
27118,33573,51870
27119,15069,50776
27120,33577,36373
27121,33577,48264
27122,33577,13734
27123,33541,42410
27124,33534,48052
27125,33616,46821
27126,33506,36617
27127,14348,14214
27128,38402,37891
27129,33654,34271
27130,33654,34296
27131,33654,34849
27132,33654,46977
27133,33660,46480
27134,45964,11042
27135,31394,42907
27136,51513,49713
27137,51513,44715
27138,51513,35355
27139,51513,17816
27140,51513,50436
27141,51513,45555
27142,51513,43553
27143,51513,42759
27144,51513,46798
27145,51513,13105
27146,51513,44906
27147,51513,39763
27148,51513,3933
27149,51513,41475
27150,51513,41474
27151,51513,13110
27152,51513,51341
27153,51513,52989
27154,51513,17819
27155,31680,15580
27156,31680,38280
27157,31680,48579
27158,33665,35967
27159,12947,12955
27160,33673,44765
27161,14113,45733
27162,36282,15062
27163,43001,48395
27164,43003,39709
27165,31754,43145
27166,46847,45600
27167,31251,47788
27168,50790,36288
27169,52957,13667
27170,1041,46002
27171,34433,39789
27172,1982,36653
27173,1982,47675
27174,33695,52774
27175,33694,44076
27176,33694,52685
27177,33702,34772
27178,50512,36454
27179,50512,35186
27180,50512,31145
27181,50512,52722
27182,51218,48984
27183,51218,43179
27184,51218,43992
27185,31903,42254
27186,13594,13616
27187,13594,13603
27188,13594,13606
27189,31941,37631
27190,31941,47134
27191,33760,47926
27192,51118,38976
27193,52195,40108
27194,52195,13187
27195,52195,34919
27196,52195,51169
27197,52195,45313
27198,52195,17830
27199,52195,45824
27200,52195,42668
27201,52195,17908
27202,52195,43926
27203,52195,13191
27204,52195,13190
27205,33714,45556
27206,33714,34637
27207,33714,13142
27208,33714,44476
27209,33756,37748
27210,33729,39844
27211,33726,43090
27212,43593,355
27213,43593,38422
27214,43593,47063
27215,43593,52069
27216,33710,43904
27217,31399,33876
27218,31399,33874
27219,31399,31891
27220,31399,31400
27221,31399,42834
27222,51900,34865
27223,51900,48239
27224,51900,43232
27225,51900,49199
27226,51900,48943
27227,51900,42781
27228,33735,33869
27229,33735,304
27230,33712,43753
27231,45556,34637
27232,45556,13142
27233,45556,44476
27234,32498,47999
27235,33724,31420
27236,38013,10920
27237,52364,34089
27238,52364,39613
27239,49692,1237
